"","ID","gc","DSI_F","DSI_M","state","n_adults","n_adults_squared","mean_tmax_30d","season","rain_anom_3mo","proprank","avg_mat_kin","avg_age","avg_density","percent_days_with_infant","percent_days_cycling","age_sample","hydroyear","grp","adv_rain","adv_sib","adv_density","adv_mom","adv_mom_rank","adv_mom_dsi","adv_cumulative"
"1994",27,4.48198508541771,0.213015934,-0.017631907,"Pregnant",33,1089,29.64285714,"Dry",-6.228571429,0.315789474,0,11.4715948,32.96712329,0.046575342,0.145205479,11.96988364,"2014",1.11,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
"1995",27,3.92769948481315,0.220590472,-0.003534904,"Pregnant",32,1024,30.23214286,"Dry",-3.942857143,0.315789474,0,11.47980835,32.9890411,0.046575342,0.145205479,11.97809719,"2014",1.11,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
"1996",27,4.20200243692861,0.351428793,-0.051953066,"Pregnant",32,1024,31.85,"Dry",-1.319047619,0.277777778,0,11.55099247,32.9890411,0.046575342,0.145205479,12.04928131,"2014",1.11,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
"1997",27,3.84652402319545,0.393801959,-0.016156829,"Pregnant",32,1024,31.66666667,"Dry",-0.964285714,0.277777778,0,11.58110883,32.96438356,0.046575342,0.145205479,12.07939767,"2014",1.11,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2
"2001",28,3.92533401948782,1.324723548,-0.942956646,"Cycling",14,196,31.85185185,"Dry",-1.678571429,0.555555556,1,3.915126626,15.29315068,0,1,4.413415469,"2006",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2002",28,4.25149075102916,1.435808158,-0.825542877,"Cycling",14,196,32.11111111,"Dry",-1.397619048,0.555555556,1,3.980835044,15.26849315,0,1,4.479123888,"2006",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2003",28,4.13708471589826,1.436028461,-0.805020207,"Cycling",14,196,34.18518519,"Wet",-8.219047619,0.555555556,1,4.060232717,15.22191781,0,1,4.558521561,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2004",28,4.23598878995717,1.572420598,-0.764574493,"Cycling",14,196,33.03448276,"Wet",0.021428571,0.555555556,1,4.084873374,15.19178082,0,1,4.583162218,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2005",28,4.00259470361253,1.560174132,-0.756700018,"Cycling",14,196,33,"Wet",-4.292857143,0.555555556,1,4.093086927,15.17808219,0,1,4.59137577,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2006",28,3.96745771231625,1.55234963,-0.754215048,"Cycling",14,196,32.89655172,"Wet",-1.302325581,0.555555556,1,4.10403833,15.15616438,0,1,4.602327173,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2007",28,4.01277290852829,1.542431039,-0.718561957,"Cycling",14,196,32.1,"Wet",-5.337209302,0.555555556,1,4.131416838,15.10136986,0,1,4.629705681,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2008",28,3.08007342198774,1.410944876,-0.519871278,"Cycling",14,196,31.31034483,"Wet",181.66875,0.666666667,1,4.262833676,14.87123288,0,1,4.761122519,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2009",28,4.21419952403038,1.41938829,-0.493208775,"Cycling",14,196,31.20689655,"Wet",175.240625,0.666666667,1,4.273785079,14.84931507,0,1,4.772073922,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2010",28,4.30338918915681,1.390329841,-0.509081859,"Cycling",14,196,30.98275862,"Wet",172.715625,0.666666667,1,4.290212183,14.81643836,0,1,4.788501027,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2011",28,4.14946386144318,1.395625607,-0.493333175,"Cycling",14,196,31.24137931,"Wet",171.184375,0.666666667,1,4.295687885,14.80547945,0,1,4.793976728,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2012",28,4.4062313233707,1.29899643,-1.272471,"Cycling",15,225,36.96428571,"Wet",133.965625,0.666666667,1,4.438056126,14.58630137,0,1,4.936344969,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2013",28,3.68737832798767,1.432730416,-0.818854364,"Cycling",14,196,33.5,"Wet",-103.6186047,0.666666667,1,4.637919233,14.37534247,0,1,5.136208077,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2014",28,4.28689143955884,1.399161221,-1.161930754,"Cycling",14,196,32.79310345,"Dry",-49.0452381,0.666666667,1,4.728268309,14.2,0,1,5.226557153,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2015",28,4.41666957811742,1.272241869,-1.030001776,"Cycling",13,169,31.14285714,"Dry",-2.933333333,0.666666667,1,4.8678987,14.11506849,0,1,5.366187543,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2016",28,3.6793340412704,1.39629194,-1.039266839,"Cycling",13,169,31.68965517,"Dry",1.342857143,0.625,1,4.906228611,14.07671233,0,1,5.404517454,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2017",28,3.90015283285766,1.55507738,-1.014354238,"Cycling",13,169,32.6,"Dry",1.978571429,0.625,1,4.947296372,14.03561644,0,1,5.445585216,"2007",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2018",28,3.68812917272323,1.273809818,-0.483991601,"Cycling",13,169,32.73333333,"Wet",-56.91395349,0.625,1,5.171800137,13.80821918,0,1,5.67008898,"2008",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2019",28,3.60495421917618,1.307203717,0.612661228,"Pregnant",13,169,33.75,"Wet",-74.05625,0.625,1,5.352498289,13.89589041,0,0.956164384,5.850787132,"2008",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2020",28,3.62487412413802,1.306330616,0.674265867,"Pregnant",12,144,34.0862069,"Wet",-73.8625,0.625,1,5.360711841,13.88219178,0,0.947945205,5.859000684,"2008",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2021",28,3.84267292729335,1.330944777,0.739701542,"Pregnant",13,169,34.29310345,"Wet",-73.15625,0.625,1,5.371663244,13.86849315,0,0.936986301,5.869952088,"2008",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2022",28,3.88403496888798,1.321124415,0.727843718,"Pregnant",12,144,34.89285714,"Wet",-52.95625,0.666666667,1,5.394934976,13.83060109,0,0.912568306,5.894592745,"2008",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2023",28,3.79930213536403,1.327451157,0.666598917,"Pregnant",13,169,35.03571429,"Wet",-52.759375,0.666666667,1,5.414099932,13.79234973,0,0.893442623,5.9137577,"2008",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2024",28,4.01403793083488,1.389068963,0.665480299,"Pregnant",13,169,35.03571429,"Wet",-52.58125,0.666666667,1,5.419575633,13.78142077,0,0.887978142,5.919233402,"2008",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2025",28,3.94681083091381,1.388615974,0.629550935,"Pregnant",12,144,35.32758621,"Wet",-54.115625,0.666666667,1,5.438740589,13.73224044,0,0.868852459,5.938398357,"2008",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2026",28,3.96024157769862,1.570197239,0.454590415,"Pregnant",13,169,34.32758621,"Wet",-13.99534884,0.714285714,1,5.482546201,13.62568306,0,0.825136612,5.98220397,"2008",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2027",28,3.54008938052877,1.559921491,0.40622517,"Pregnant",13,169,33.27586207,"Wet",-45.87906977,0.714285714,1,5.520876112,13.56010929,0,0.786885246,6.020533881,"2008",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2028",28,4.10379972099286,1.555433694,0.339232622,"Cycling",12,144,33.36666667,"Wet",-58.62093023,0.714285714,1,5.575633128,13.5,0,0.740437158,6.075290897,"2008",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2029",28,4.64371759560033,1.42865846,0.336359854,"Pregnant",15,225,34.43103448,"Dry",-2.002380952,0.714285714,1,6.016427105,13.79781421,0,0.530054645,6.516084873,"2008",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2030",28,4.54329478227,1.616700254,0.161659625,"Pregnant",13,169,33.58333333,"Wet",-7.086046512,0.666666667,1,6.153319644,13.96994536,0,0.393442623,6.652977413,"2009",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2031",28,4.26563325799403,1.614621265,0.158992328,"Pregnant",13,169,33.9137931,"Wet",-23.21395349,0.666666667,1,6.169746749,13.93442623,0,0.37704918,6.669404517,"2009",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2032",28,4.48796198508255,1.583887368,0.14746039,"Pregnant",13,169,34.18965517,"Wet",-27.25116279,0.666666667,1,6.17522245,13.93169399,0,0.371584699,6.674880219,"2009",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2033",28,4.09982949245267,2.028761682,0.079789086,"Cycling",9,81,35.51724138,"Wet",-103.684375,0.666666667,1,6.417522245,13.76986301,0,0.260273973,6.915811088,"2009",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2034",28,4.11643215868611,1.961572657,0.250258158,"Cycling",9,81,36.41666667,"Wet",-102.58125,0.666666667,1,6.458590007,13.63835616,0,0.301369863,6.95687885,"2009",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2035",28,3.9759363311718,2.000335022,0.285980136,"Cycling",8,64,36.66666667,"Wet",-93.50930233,0.666666667,1,6.494182067,13.50410959,0,0.336986301,6.99247091,"2009",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2036",28,4.01836304119947,1.984125548,0.113145699,"Pregnant",7,49,34.4137931,"Wet",-92.09767442,0.666666667,1,6.576317591,13.04931507,0,0.391780822,7.074606434,"2009",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2037",28,4.36653221371523,2.052258586,0.267548475,"Pregnant",7,49,32.36666667,"Dry",-64.65348837,0.666666667,1,6.691307324,12.41643836,0,0.276712329,7.189596167,"2009",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2038",28,4.19449151082704,1.947674706,0.354499693,"Pregnant",6,36,31.8,"Dry",-29.42619048,0.666666667,1,6.740588638,12.0739726,0,0.22739726,7.238877481,"2009",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2039",28,4.05265413516789,1.894609904,0.410101558,"Pregnant",6,36,31.0862069,"Dry",-13.87380952,0.666666667,1,6.825462012,11.36164384,0,0.161643836,7.323750856,"2009",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2040",28,4.29346860769209,1.73341085,0.355705049,"Pregnant",7,49,31.15517241,"Dry",-10.20714286,0.666666667,1,6.839151266,11.24109589,0,0.161643836,7.33744011,"2009",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2041",28,4.41194944832514,1.728037987,0.3323327,"Pregnant",6,36,31,"Dry",-4.342857143,0.666666667,1,6.85284052,11.12054795,0,0.161643836,7.351129363,"2009",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2042",28,4.24878091552652,1.654983782,0.333025168,"Pregnant",6,36,30.89655172,"Dry",-3.428571429,0.666666667,1,6.866529774,10.99726027,0,0.161643836,7.364818617,"2009",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2043",28,4.40745068701404,1.577024747,0.016440694,"Pregnant",5,25,35.56666667,"Dry",-1.861904762,0.666666667,1,7.017111567,9.534246575,0,0.161643836,7.515400411,"2009",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2044",28,4.48062685091349,1.705187741,0.10047398,"Lactating",5,25,34.01785714,"Wet",-7.992857143,0.666666667,1,7.069130732,9.01369863,0.010958904,0.161643836,7.567419576,"2010",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2045",28,3.71161894108343,2.292767976,0.303001037,"Lactating",6,36,34.33928571,"Wet",-22.81860465,0.75,1,7.154004107,8.21369863,0.095890411,0.161643836,7.65229295,"2010",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2046",28,3.91979274269251,2.202592533,0.303000955,"Lactating",6,36,34.16071429,"Wet",-30.83488372,0.75,1,7.167693361,8.134246575,0.109589041,0.161643836,7.665982204,"2010",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2047",28,4.01132520650201,2.107229368,0.298134624,"Lactating",6,36,34.23214286,"Wet",-35.21395349,0.75,1,7.173169062,8.098630137,0.115068493,0.161643836,7.671457906,"2010",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2048",28,3.98638808738345,1.835554545,0.547789673,"Lactating",6,36,33.85,"Wet",153.815625,0.75,1,7.249828884,7.561643836,0.191780822,0.161643836,7.748117728,"2010",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2049",28,3.93808053974744,1.782704823,0.645242518,"Lactating",6,36,32.9,"Wet",150.76875,0.75,1,7.263518138,7.452054795,0.205479452,0.161643836,7.761806982,"2010",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2050",28,3.97048057499971,1.724568621,0.431178939,"Lactating",6,36,34.5,"Wet",140.94375,0.75,1,7.353867214,6.706849315,0.238356164,0.161643836,7.852156057,"2010",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2051",28,4.22141764478558,1.608251191,-0.498998531,"Lactating",6,36,33.31666667,"Wet",71.40232558,0.75,1,7.613963039,5.945205479,0.238356164,0,8.112251882,"2010",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2052",28,4.01836304119947,1.738173732,-0.269377576,"Cycling",6,36,30.60344828,"Dry",18.06428571,0.75,1,7.794661191,5.82739726,0.238356164,0.134246575,8.292950034,"2010",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2053",28,3.94177596357749,1.829696308,0.680225762,"Cycling",6,36,31.57142857,"Dry",-1.342857143,0.75,1,7.920602327,5.808219178,0.238356164,0.260273973,8.41889117,"2010",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2054",28,4.16106819426501,1.983645548,1.037273694,"Cycling",6,36,32.24137931,"Wet",29.87906977,0.75,1,8.109514031,5.95890411,0.18630137,0.449315068,8.607802875,"2011",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2055",28,4.9323854227752,1.912711164,1.020668842,"Cycling",6,36,32.41666667,"Wet",24.41162791,0.75,1,8.169746749,6.005479452,0.126027397,0.509589041,8.668035592,"2011",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2056",28,4.38090100138637,1.82665701,1.116179113,"Cycling",6,36,32.5,"Wet",3.855813953,0.75,1,8.197125257,6.005479452,0.098630137,0.536986301,8.6954141,"2011",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2057",28,4.34614035610947,1.930065261,1.242961246,"Cycling",5,25,33.8,"Wet",-46.83125,0.75,1,8.262833676,5.975342466,0.032876712,0.602739726,8.761122519,"2011",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2058",28,4.47824549241442,1.920692122,1.397842967,"Pregnant",5,25,35.35714286,"Wet",-102.7875,0.666666667,1,8.334017796,5.904109589,0,0.643835616,8.832306639,"2011",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2059",28,4.28179184887804,1.858470675,1.571052286,"Pregnant",5,25,35.46428571,"Wet",-66.528125,0.666666667,1,8.394250513,5.838356164,0,0.643835616,8.892539357,"2011",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2060",28,4.83802641615609,1.8154259,1.583442251,"Pregnant",5,25,34.81034483,"Wet",-96.834375,0.666666667,1,8.41889117,5.81369863,0,0.643835616,8.917180014,"2011",1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2063",28,4.3218784618376,1.859994247,1.322913328,"Pregnant",16,256,33.85714286,"Dry",-0.771428571,0.714285714,0.199453552,10.0054757,13.92035398,0,0.854166667,10.50513347,"2012",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2064",28,3.86848900340442,2.048727568,1.183523429,"Pregnant",15,225,33.98148148,"Dry",-2.419047619,0.714285714,0.232240437,10.03832991,14.12,0,0.759259259,10.53798768,"2012",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2065",28,4.25632167829882,2.258000048,1.119080166,"Pregnant",16,256,34.05555556,"Dry",-4.207142857,0.714285714,0.240437158,10.04654346,14.1640625,0,0.738738739,10.54620123,"2012",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2066",28,4.77034558394708,2.019033938,0.632105577,"Pregnant",16,256,33.27586207,"Wet",15.9125,0.75,0.43715847,10.24366872,14.59,0,0.448087432,10.74332649,"2013",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2067",28,3.65117758692992,1.99933218,0.596221577,"Pregnant",16,256,33.27586207,"Wet",12.925,0.75,0.442622951,10.24914442,14.6039604,0,0.443243243,10.74880219,"2013",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2068",28,3.57878553131686,1.990089882,0.564125819,"Pregnant",16,256,33.15517241,"Wet",11.103125,0.75,0.450819672,10.25735797,14.62439024,0,0.436170213,10.75701574,"2013",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2069",28,4.56840246179588,2.081490949,0.330534607,"Pregnant",16,256,35.31034483,"Wet",26.9125,0.75,0.597260274,10.40383299,14.95348837,0,0.340248963,10.90212183,"2013",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2070",28,4.36258894078141,1.996800077,0.206485585,"Lactating",16,256,33.5862069,"Wet",29.5,0.75,0.693150685,10.49965777,15.04095563,0.039525692,0.297101449,10.99794661,"2013",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2071",28,4.43105486574124,1.922667906,0.128037749,"Lactating",17,289,29.98214286,"Dry",-20.38333333,0.75,0.967123288,10.77344285,15.64931507,0.223796034,0.194520548,11.27173169,"2013",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2072",28,3.87161759079311,1.865407359,0.057987123,"Lactating",17,289,29.98214286,"Dry",-26.82380952,0.75,0.98630137,10.7926078,15.73150685,0.219444444,0.175342466,11.29089665,"2013",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2073",28,4.31093334456564,1.797347401,0.047586447,"Lactating",17,289,28.96551724,"Dry",-15.35238095,0.75,1,10.82819986,15.85753425,0.216438356,0.139726027,11.32648871,"2013",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2074",28,4.0760108555336,1.792697516,0.053179047,"Lactating",17,289,28.84482759,"Dry",-11.50714286,0.75,1,10.83915127,15.89041096,0.216438356,0.128767123,11.33744011,"2013",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2075",28,4.11480057078948,1.652336187,-0.245429967,"Lactating",18,324,31.46551724,"Dry",-1.683333333,0.75,1,10.91033539,16.10684932,0.216438356,0.057534247,11.40862423,"2013",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2076",28,4.49591320005114,1.517063039,-0.6750676,"Lactating",16,256,32.68333333,"Dry",13.4547619,0.75,1,11.00342231,16.1890411,0.216438356,0,11.50171116,"2013",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2077",28,4.38676538902105,1.417090814,-0.818971395,"Lactating",16,256,33.98275862,"Dry",10.18095238,0.75,1,11.04175222,16.1890411,0.216438356,0,11.54004107,"2013",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2078",28,3.94912609337965,1.280749919,-0.798709767,"Lactating",16,256,34.55172414,"Wet",-5.292857143,0.75,1,11.09377139,16.21369863,0.216438356,0,11.59206023,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2079",28,3.8155121050473,1.426906788,-0.42470838,"Lactating",16,256,31.91666667,"Wet",1.513953488,0.75,1,11.15674196,16.24383562,0.216438356,0,11.6550308,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2080",28,4.04987007212027,1.398962535,-0.285283502,"Lactating",16,256,30.91666667,"Wet",49.70697674,0.75,1,11.18412047,16.27123288,0.216438356,0,11.68240931,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2081",28,4.55471864249199,1.372014731,-0.275498695,"Lactating",16,256,30.43333333,"Wet",43.91627907,0.75,1,11.19233402,16.27945205,0.216438356,0,11.69062286,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2082",28,5.23952232003753,1.360613085,-0.265672096,"Lactating",16,256,30.23333333,"Wet",33.70465116,0.75,1,11.20328542,16.29041096,0.216438356,0,11.70157426,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2083",28,3.63811233706028,1.449375735,-0.188788431,"Lactating",15,225,32.72413793,"Wet",-35.41875,0.777777778,1.043835616,11.27173169,16.29315068,0.216438356,0,11.77002053,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2084",28,3.74004774068834,1.428811168,-0.165678268,"Lactating",15,225,33.13793103,"Wet",-38.040625,0.777777778,1.052054795,11.27994524,16.28493151,0.216438356,0,11.77823409,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2085",28,3.54645146098166,1.201662016,0.265281349,"Cycling",16,256,32.93333333,"Wet",81.44418605,0.666666667,1.287671233,11.51540041,16.19726027,0.17260274,0.147945205,12.01368925,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2086",28,3.43366457179966,1.083035192,-0.000466,"Cycling",17,289,31.75,"Wet",75.49534884,0.666666667,1.35890411,11.58658453,16.23013699,0.101369863,0.219178082,12.08487337,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2087",28,4.20663103795066,0.889211604,0.010729141,"Cycling",17,289,32.01724138,"Wet",70.69069767,0.666666667,1.378082192,11.60574949,16.24657534,0.082191781,0.238356164,12.10403833,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2088",28,4.15119737381488,0.948557864,0.008332835,"Pregnant",15,225,30.23214286,"Dry",-3.942857143,0.666666667,1.646575342,11.87405886,16.02465753,0,0.347945205,12.37234771,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2089",28,4.18965474202643,0.998192459,0.043081049,"Pregnant",15,225,31.46551724,"Dry",-1.876190476,0.666666667,1.673972603,11.90143737,15.95342466,0,0.347945205,12.39972621,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2090",28,4.04076796131871,0.992597649,-0.083782206,"Pregnant",16,256,31.18965517,"Dry",-1.633333333,0.666666667,1.690410959,11.91786448,15.9260274,0,0.347945205,12.41615332,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2091",28,4.14313472639153,1.085207019,0.091743742,"Pregnant",17,289,31.66666667,"Dry",-0.964285714,0.666666667,1.747945205,11.97535934,15.91232877,0,0.347945205,12.47364819,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2092",28,4.18357569595004,1.111095817,0.146407157,"Pregnant",16,256,33.84482759,"Dry",-4.30952381,0.666666667,1.819178082,12.04654346,15.96712329,0,0.347945205,12.54483231,"2014",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2093",28,5.02401209113789,1.251804879,0.279652247,"Pregnant",16,256,32.33333333,"Wet",6.965116279,0.666666667,1.939726027,12.1670089,15.95890411,0,0.347945205,12.66529774,"2015",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2094",28,3.75044480977209,1.418890333,-0.254902464,"Lactating",16,256,33.16666667,"Wet",-52.75625,0.7,2,12.24093087,15.94794521,0.016438356,0.347945205,12.73921971,"2015",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2095",28,4.63783096822764,1.763933259,-0.184806924,"Lactating",17,289,34.76666667,"Wet",-37.184375,0.8,1.994520548,12.37782341,16.23835616,0.153424658,0.336986301,12.87611225,"2015",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2096",28,4.22141764478558,1.79292568,-0.185510357,"Lactating",16,256,35.15,"Wet",-97.41875,0.8,1.994520548,12.41615332,16.26027397,0.191780822,0.298630137,12.91444216,"2015",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2097",28,3.89934295227077,1.554636226,-0.090467447,"Lactating",16,256,34.5,"Wet",-95.384375,0.8,1.994520548,12.46817248,16.27123288,0.205479452,0.246575342,12.96646133,"2015",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2098",28,4.658805735154,1.667632106,-0.242883194,"Lactating",17,289,30.7,"Dry",-1.483333333,0.727272727,1.320547945,12.90896646,16.63835616,0.309917355,0,13.4072553,"2015",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2099",28,4.65956366981842,1.383337366,0.171295315,"Cycling",17,289,33.41666667,"Dry",9.588095238,0.75,1.320547945,13.03216975,16.73150685,0.309917355,0.01369863,13.53045859,"2015",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2100",28,4.47186733867367,0.699763326,0.218283583,"Pregnant",20,400,34.53333333,"Wet",15.39375,0.785714286,0.953551913,13.43600274,17.7568306,0,0.409836066,13.93566051,"2016",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2101",28,5.05120125584292,1.625362614,0.401955094,"Lactating",18,324,30.65,"Dry",-0.95952381,0.8,2.076502732,13.96167009,19.85245902,0,0.409836066,14.46132786,"2016",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2102",28,4.15324220346959,1.678808468,0.872065657,"Lactating",21,441,31.67241379,"Wet",-9.686046512,0.785714286,2.267759563,14.15331964,20.33060109,0.213592233,0.275956284,14.65297741,"2017",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2103",28,4.47824549241442,1.699594043,0.843518308,"Lactating",21,441,31.67241379,"Wet",-20.03488372,0.785714286,2.289617486,14.16427105,20.35519126,0.223642173,0.265027322,14.66392882,"2017",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2104",28,4.54457056385916,1.78436817,0.822849305,"Lactating",20,400,31.88333333,"Wet",-30.39302326,0.785714286,2.322404372,14.18069815,20.38251366,0.238244514,0.24863388,14.68035592,"2017",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
"2105",28,4.56048657836145,1.750498939,0.809631723,"Lactating",24,576,34.37931034,"Wet",-88.978125,0.785714286,2.498630137,14.39014374,21.10136986,0.210958904,0.038356164,14.88843258,"2017",1.211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
