"","age_sample","gc","DSI_F","DSI_M","proprank","adv_cumulative","n_adults","n_adults_squared","mean_tmax_30d","rain_anom_3mo","n_adult_mat_kin","avg_mat_kin","percent_days_with_infant","grp","percent_days_cycling","avg_density","avg_age","hydroyear","adv_rain","adv_sib","adv_density","adv_mom","adv_mom_rank","adv_mom_dsi","adv_01","adv_12","adv_02","season","state","t","treatment_factor","ID"
"2900",9.004791239,4.49244931592397,1.479939155,1.011754779,0.05,0,31,961,35.28333333,-116.884375,1,0.835616438,0.26557377,1.11,0,31.01114206,8.506502396,"2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Lactating",0.356010687937227,"FALSE",48
"2901",9.245722108,4.50623343812807,1.301889299,0.571567602,0.045454545,0,33,1089,31.13333333,105.7116279,2,1.043715847,0.221311475,1.11,0,31.92349727,8.746064339,"2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Lactating",0.373261960182479,"FALSE",48
"2902",9.415468857,4.36462611999371,1.189523467,0.516412365,0.05,0,35,1225,29.74137931,67.81904762,2,1.213114754,0.221311475,1.11,0,32.13387978,8.915811088,"2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Dry","Lactating",0.385416265655662,"FALSE",48
"2903",9.535934292,4.18296575387563,1.296984034,0.507503599,0.05,0,35,1225,31.35,9.716666667,2,1.333333333,0.204918033,1.11,0,32.31147541,9.036276523,"2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Dry","Lactating",0.394041901814089,"FALSE",48
"2904",9.722108145,4.10857614446882,0.772517679,NA,0.047619048,0,33,1089,33.625,7.545238095,2,1.519125683,0.019125683,1.11,0,32.98907104,9.222450376,"2013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Lactating",0.407372430344456,"FALSE",48
"2905",9.779603012,3.91979274269251,0.906659842,NA,0.047619048,0,35,1225,33.41666667,-31.01860465,2,1.576502732,0,1.11,0.016393443,33.29234973,9.279945243,"2013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Cycling",0.411489211259406,"FALSE",48
"2906",9.880903491,4.08882938153399,1.242922947,0.097730051,0.045454545,0,34,1156,33.18965517,12.115625,2,1.677595628,0,1.11,0.117486339,33.76775956,9.381245722,"2013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Cycling",0.418742587088982,"FALSE",48
"2907",9.957563313,4.26927778123189,1.071229094,-0.025447862,0.047619048,0,33,1089,33.7037037,6.58125,2,1.754098361,0,1.11,0.193989071,34.07923497,9.457905544,"2013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Cycling",0.42423162826118,"FALSE",48
"2908",10.23134839,4.19735231229633,0.920680152,0.724931459,0.047619048,0,33,1089,31.86666667,71.1744186,2,2,0,1.11,0.375342466,34.29589041,9.733059548,"2013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Pregnant",0.4438353466208,"FALSE",48
"2909",10.80355921,3.80777298405435,0.839687707,0.947456126,0.052631579,0,33,1089,31.26666667,19.79069767,1,1.476712329,0.052054795,1.11,0.334246575,33.14794521,10.30527036,"2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Lactating",0.484807118641839,"FALSE",48
"2910",10.81724846,3.83557383326474,0.802206326,0.970272147,0.052631579,0,33,1089,30.56666667,47.35116279,1,1.463013699,0.052054795,1.11,0.320547945,33.12054795,10.31895962,"2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Lactating",0.48578730428415,"FALSE",48
"2911",10.97330595,3.68787895378035,0.988940546,1.058111279,0.052631579,0,31,961,34.01724138,9.36875,1,1.306849315,0.052054795,1.11,0.306849315,32.82739726,10.47501711,"2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Cycling",0.496961423470599,"FALSE",48
"2912",10.98425736,3.63257361790284,0.787891566,1.051116784,0.052631579,0,31,961,34.13793103,12.4,1,1.295890411,0.052054795,1.11,0.306849315,32.79726027,10.48596851,"2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Cycling",0.497745572700473,"FALSE",48
"2913",11.06365503,3.93104101126391,0.902498887,0.992100618,0.052631579,0,31,961,33.56896552,-28.459375,1,1.216438356,0.052054795,1.11,0.306849315,32.60547945,10.56536619,"2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Cycling",0.503430650857929,"FALSE",48
"2914",11.20602327,3.32323584019244,0.561495281,0.578989537,0.052631579,0,33,1089,31.73333333,100.2883721,1,1.073972603,0.052054795,1.11,0.347945205,32.56986301,10.70773443,"2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Pregnant",0.513624584402066,"FALSE",48
"2915",11.36208077,4.13468644150548,0.430746168,0.349056728,0.052631579,0,33,1089,29.93103448,16.59285714,1,1,0.052054795,1.11,0.347945205,32.76164384,10.86379192,"2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Dry","Pregnant",0.524798704304541,"FALSE",48
"2916",11.48528405,4.31722141130777,0.387597247,0.421202979,0.052631579,0,33,1089,29.44827586,-5.266666667,1,1,0.052054795,1.11,0.347945205,32.94520548,10.98699521,"2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Dry","Pregnant",0.533620377233418,"FALSE",48
"2917",11.4934976,4.24391333254425,0.3805291,0.43503471,0.052631579,0,33,1089,29.64285714,-6.228571429,1,1,0.052054795,1.11,0.347945205,32.96712329,10.99520876,"2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Dry","Pregnant",0.534208488618804,"FALSE",48
"2918",11.56468172,4.54912879510447,0.444151958,0.486539977,0.055555556,0,32,1024,31.84482759,-1.311904762,1,1,0.052054795,1.11,0.347945205,32.9890411,11.06639288,"2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Dry","Pregnant",0.539305455390873,"FALSE",48
"2919",11.75633128,4.01457959375324,0.26233753,0.551100564,0.055555556,0,27,729,33.32758621,-45.7255814,1,1,0.071232877,1.11,0.347945205,32.22465753,11.25804244,"2015",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Lactating",0.553028058679382,"FALSE",48
"2920",11.8384668,4.28027072571949,0.654089659,0.515453678,0,0,27,729,32.3,-20.20697674,1,1,0.153424658,1.11,0.339726027,31.67123288,11.34017796,"2015",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Lactating",0.5589091739653,"FALSE",48
"2921",11.98083504,4.57841544867927,1.009990562,0.351987644,0,0,26,676,34.31666667,-55.85625,1,1,0.202739726,1.11,0.197260274,31.1369863,11.4825462,"2015",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Lactating",0.569103107509438,"FALSE",48
"2922",12.10951403,5.1404347316311,1.074665587,-0.152298552,0,0,27,729,34.4,-91.92093023,1,1,0.202739726,1.11,0.068493151,30.51506849,11.61122519,"2015",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Lactating",0.578316855411264,"FALSE",48
"2923",12.53935661,4.60557010600942,1.070655634,-1.00954703,0,0,25,625,30.93333333,-1.678571429,1,0.663013699,0.305785124,1.11,0,27.98356164,12.04106776,"2015",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Dry","Lactating",0.609094693888166,"FALSE",48
"2924",13.11978097,4.90956187200282,0.975642545,0.398820283,0,0,30,900,35.51666667,45.1372093,1,0.412568306,0,1.11,0.371584699,27.93989071,12.6201232,"2016",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"Wet","Cycling",0.650654576578566,"FALSE",48
"2928",16.76386037,4.32572079846279,-0.050241309,0.328551253,0.333333333,1,25,625,34.23333333,-125.7604651,2,1.666666667,0,1.1,0.289617486,23.71857923,16.2642026,"2000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Dry","Pregnant",0.911580069744468,"TRUE",49
"2929",16.79397673,4.50080917066335,-0.049970757,0.33475773,0.333333333,1,25,625,33.31034483,-111.2186047,2,1.666666667,0,1.1,0.289617486,23.71857923,16.29431896,"2000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Dry","Pregnant",0.913736478873578,"TRUE",49
"2930",16.79945243,4.15966402834274,-0.057810019,0.330560532,0.333333333,1,25,625,33.17241379,-105.3139535,2,1.666666667,0,1.1,0.289617486,23.71857923,16.29979466,"2000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Dry","Pregnant",0.914128553130502,"TRUE",49
"2931",16.82683094,4.68656582419209,0.138569646,0.254511788,0.333333333,1,25,625,31.79310345,-82.35714286,2,1.666666667,0,1.1,0.289617486,23.71857923,16.32717317,"2000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Dry","Pregnant",0.91608892513115,"TRUE",49
"2932",16.83778234,4.52211461085077,0.145523033,0.230588243,0.333333333,1,25,625,31.10344828,-73.96190476,2,1.666666667,0,1.1,0.289617486,23.71857923,16.33812457,"2000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Dry","Pregnant",0.916873073644999,"TRUE",49
"2933",17.13073238,3.99920936710706,0.299226749,0.835215029,0.294117647,1,29,841,35.57142857,-2.802380952,2,2,0.054644809,1.1,0.289617486,24.18579235,16.63107461,"2000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Dry","Lactating",0.937849052834687,"TRUE",49
"2934",17.47843943,4.23454119271538,0.367360061,0.473162977,0.333333333,1,29,841,33.85714286,189.184375,2,2,0.193989071,1.1,0.054644809,25.86338798,16.97878166,"2001",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Wet","Lactating",0.962745775309645,"TRUE",49
"2935",17.52498289,4.01656318470207,0.162168875,0.523934024,0.315789474,1,29,841,35.03448276,169.35625,2,2,0.194520548,1.1,0.005479452,26.11232877,17.02669405,"2001",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Wet","Lactating",0.966078407209528,"TRUE",49
"2936",17.56057495,4.49647076906475,0.096028708,0.615875954,0.315789474,1,30,900,35.60714286,141.51875,2,2,0.194520548,1.1,0,26.35616438,17.06228611,"2001",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Wet","Lactating",0.968626890595562,"TRUE",49
"2937",17.72758385,4.05577696907284,0.5798017,0.507902865,0.35,1,29,841,34.22222222,-47.18604651,2,2,0.194520548,1.1,0,27.39178082,17.229295,"2001",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Wet","Lactating",0.980585159011886,"TRUE",49
"2938",17.7467488,4.72437443346657,0.901792808,0.545838813,0.368421053,1,29,841,33.53571429,-37.24418605,2,2,0.194520548,1.1,0,27.47123288,17.24845996,"2001",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Dry","Lactating",0.981957418911121,"TRUE",49
"2939",17.90006845,3.94371545216064,1.140177458,0.692563909,0.388888889,1,29,841,30.73076923,-23.6952381,2,2,0.194520548,1.1,0,28.19178082,17.4017796,"2001",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Dry","Lactating",0.992935501685134,"TRUE",49
"2940",17.97399042,5.42000388480464,1.351966078,0.847741788,0.388888889,1,29,841,32.04,1.25952381,2,2,0.194520548,1.1,0,28.61917808,17.47570157,"2001",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Dry","Lactating",0.998228505585665,"TRUE",49
"2999",4.284736482,3.51512112798047,0.593094097,NA,0.5,1,37,1369,33.44444444,0.142857143,2,2,0,1.1,NA,35.03835616,3.786447639,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Subadult",0.0180425813036867,"FALSE",50
"3000",4.303901437,4.18798668492573,0.615455213,NA,0.5,1,35,1225,33,-4.292857143,2,2,0,1.1,NA,35.13424658,3.805612594,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Subadult",0.0194148415609351,"FALSE",50
"3001",4.34770705,3.93084475966873,0.580492644,NA,0.5,1,34,1156,32.03333333,-4.839534884,2,2,0,1.1,NA,35.25479452,3.849418207,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Subadult",0.0225514365471639,"FALSE",50
"3002",4.366872005,4.11496384942484,1.34032823,NA,0.5,1,34,1156,32.31034483,2.813953488,2,2,0,1.1,1,35.30410959,3.868583162,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Cycling",0.0239236968044122,"FALSE",50
"3003",4.558521561,4.377516479196,1.327400592,NA,0.5,1,34,1156,33.13793103,184.265625,2,2,0,1.1,1,35.42739726,4.060232717,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Cycling",0.0376462998065109,"FALSE",50
"3004",4.583162218,3.55220025519868,1.410986074,-0.726023377,0.5,1,34,1156,33.85714286,178.54375,2,2,0,1.1,1,35.45205479,4.084873374,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Cycling",0.0394106344638888,"FALSE",50
"3005",4.711841205,3.78077471881819,1.449350996,-0.875792767,0.47826087,1,36,1296,35.92592593,-95.37209302,2,2,0,1.1,1,35.59726027,4.213552361,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Cycling",0.0486243821509078,"FALSE",50
"3006",4.774811773,4.04357744516845,1.546268915,-0.981626968,0.47826087,1,36,1296,35,-106.6162791,2,2,0,1.1,1,35.72328767,4.27652293,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Cycling",0.0531332373943849,"FALSE",50
"3007",4.911704312,4.46049117461865,1.515455487,-0.04031947,0.454545455,1,35,1225,33.17241379,-69.19069767,2,2,0,1.1,1,35.67123288,4.413415469,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Cycling",0.0629350966099958,"FALSE",50
"3008",4.922655715,3.7900813346229,1.50947658,-0.045916006,0.454545455,1,35,1225,32.79310345,-61.70465116,2,2,0,1.1,1,35.66027397,4.424366872,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Cycling",0.0637192453386523,"FALSE",50
"3009",5.054072553,4.03724497018153,1.399712551,-0.377611308,0.454545455,1,35,1225,30.76923077,-7.271428571,2,2,0,1.1,1,35.44383562,4.55578371,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Cycling",0.0731290302257361,"FALSE",50
"3010",5.084188912,4.71142030583075,1.356304862,-0.315957009,0.454545455,1,34,1156,31.32142857,-0.742857143,2,2,0,1.1,1,35.35068493,4.585900068,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Cycling",0.0752854392832436,"FALSE",50
"3011",5.127994524,4.22332394347856,1.332275267,0.490617951,0.47826087,1,36,1296,32.31034483,1.566666667,2,2,0,1.1,1,35.30684932,4.629705681,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Cycling",0.0784220341978698,"FALSE",50
"3012",5.141683778,4.39753082120985,1.354591202,0.554160127,0.47826087,1,36,1296,32.43333333,1.873809524,2,2,0,1.1,1,35.30684932,4.643394935,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Cycling",0.0794022201265911,"FALSE",50
"3013",5.158110883,4.18722755636881,1.327282603,0.527625427,0.47826087,1,36,1296,32.6,1.978571429,2,2,0,1.1,1,35.29589041,4.65982204,"2007",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Cycling",0.0805784432553772,"FALSE",50
"3014",5.295003422,4.53838915229774,1.555680387,1.202887016,0.5,1,35,1225,34,-15.67857143,2,2,0,1.1,1,35.01643836,4.796714579,"2008",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Cycling",0.090380302470988,"FALSE",50
"3015",5.445585216,3.90479696033641,1.393340082,1.213739743,0.5,1,36,1296,33.21666667,-84.284375,2,2,0,1.1,1,35.16712329,4.947296372,"2008",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Cycling",0.101162347686923,"FALSE",50
"3016",5.587953457,4.24333911489999,1.15003481,1.221544547,0.545454545,1,37,1369,34.32758621,-70.784375,2,2,0,1.1,0.901369863,35.55616438,5.089664613,"2008",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Pregnant",0.111356281302663,"FALSE",50
"3017",5.672826831,4.17469491487576,1.194290769,1.232342491,0.545454545,1,36,1296,35.31034483,-19.821875,2,2,0,1.1,0.816939891,35.70765027,5.173169062,"2008",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Pregnant",0.117433434003453,"FALSE",50
"3018",5.752224504,5.17479288026254,1.072167778,1.295966537,0.545454545,1,37,1369,33.18965517,-53.64186047,2,2,0,1.1,0.737704918,35.67213115,5.252566735,"2008",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Pregnant",0.123118512375717,"FALSE",50
"3019",5.790554415,4.29456060889261,1.028173868,1.306550168,0.545454545,1,37,1369,33.43333333,-58.11627907,2,2,0,1.1,0.699453552,35.71038251,5.290896646,"2008",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Pregnant",0.125863032961816,"FALSE",50
"3020",5.87816564,4.1402734941105,0.842222969,1.186913966,0.545454545,1,38,1444,32.27586207,-43.32325581,2,2,0,1.1,0.612021858,35.91530055,5.378507871,"2008",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Pregnant",0.132136222862671,"FALSE",50
"3021",5.990417522,4.56622143584952,0.715279851,1.225485476,0.565217391,1,39,1521,30.5,-36.78809524,2,2,0,1.1,0.5,36.24043716,5.490759754,"2008",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Pregnant",0.140173747420904,"FALSE",50
"3022",6.220396988,3.55848599018034,0.688448048,0.828927453,0.565217391,1,39,1521,34.13793103,-1.371428571,2,2,0.202185792,1.1,0.270491803,36.75136612,5.72073922,"2008",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Lactating",0.156640870937499,"FALSE",50
"3023",6.822724162,3.77345035556421,1.24114517,0.524111752,0.583333333,1,38,1444,33.88333333,-88.75116279,2,2,0.224657534,1.1,0,38.26575342,6.324435318,"2009",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Lactating",0.199769051658033,"FALSE",50
"3024",6.828199863,4.10610842914234,1.224740572,0.513463821,0.583333333,1,38,1444,33.63333333,-88.5372093,2,2,0.224657534,1.1,0,38.2630137,6.32991102,"2009",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Lactating",0.20016112598656,"FALSE",50
"3025",6.861054073,3.59594145845467,1.23616484,0.53047178,0.583333333,1,36,1296,33.43333333,-86.81627907,2,2,0.224657534,1.1,0,38.20821918,6.362765229,"2009",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Lactating",0.202513572244132,"FALSE",50
"3026",6.893908282,3.80198490021921,1.264712702,0.536003647,0.583333333,1,37,1369,32.73333333,-71.82325581,2,2,0.224657534,1.1,0,38.15890411,6.395619439,"2009",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Lactating",0.204866018430102,"FALSE",50
"3027",6.902121834,4.24233343993555,1.259062152,0.552512145,0.583333333,1,37,1369,32.36666667,-64.65348837,2,2,0.224657534,1.1,0,38.14794521,6.403832991,"2009",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Lactating",0.205454129958694,"FALSE",50
"3028",7.006160164,3.94584455390366,1.256988199,0.23377022,0.583333333,1,38,1444,31.5,-15.23571429,2,2,0.224657534,1.1,0,38.11506849,6.507871321,"2009",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Lactating",0.212903542988335,"FALSE",50
"3029",7.055441478,3.8155121050473,0.971391957,0.048162981,0.583333333,1,40,1600,31.12068966,-6.371428571,2,2,0.18630137,1.1,0,38.22739726,6.557152635,"2009",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Lactating",0.21643221230309,"FALSE",50
"3030",7.121149897,4.00094921462255,0.865933798,-0.117609961,0.583333333,1,39,1521,31.19642857,0.516666667,2,2,0.120547945,1.1,0,38.41917808,6.622861054,"2009",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Lactating",0.221137104746632,"FALSE",50
"3031",7.134839151,3.39819287264186,0.90803433,-0.119795371,0.583333333,1,37,1369,31.42857143,0.857142857,2,2,0.106849315,1.1,0,38.40273973,6.636550308,"2009",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Lactating",0.222117290675354,"FALSE",50
"3032",7.148528405,3.6235406128056,0.917524841,-0.115640695,0.583333333,1,37,1369,32.17857143,0.888095238,2,2,0.093150685,1.1,0,38.3890411,6.650239562,"2009",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Lactating",0.223097476604075,"FALSE",50
"3033",7.222450376,3.9967317333551,1.189361293,0.030296233,0.608695652,1,37,1369,35.58333333,-1.771428571,2,2,0.019178082,1.1,0,38.32054795,6.724161533,"2009",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Lactating",0.228390480576209,"FALSE",50
"3034",7.247091034,4.03812688222387,1.178110631,0.041313658,0.608695652,1,37,1369,34.9,-3.292857143,2,2,0,1.1,0,38.27123288,6.74880219,"2009",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Lactating",0.230154815305189,"FALSE",50
"3035",7.493497604,4.65481712587751,1.1542749,1.19095098,0.6,1,43,1849,32.31666667,140.525,2,2,0,1.1,0.161643836,38.53150685,6.995208761,"2010",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Cycling",0.247798161878968,"FALSE",50
"3036",7.523613963,3.74431416100204,1.169184072,1.256166405,0.6,1,42,1764,33.01666667,141.51875,2,2,0,1.1,0.191780822,38.6630137,7.02532512,"2010",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Cycling",0.249954570936476,"FALSE",50
"3037",7.915126626,4.42723897749543,0.992630786,0.869056676,0.6,1,41,1681,31.1,30.01627907,2,2,0,1.1,0.369863014,40.66849315,7.416837782,"2010",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Pregnant",0.277987888397662,"FALSE",50
"3038",7.945242984,4.34094418957265,1.023861844,0.873135614,0.6,1,41,1681,30.9,-16.20714286,2,2,0,1.1,0.369863014,40.78082192,7.446954141,"2010",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Pregnant",0.280144297383567,"FALSE",50
"3039",7.953456537,3.8155121050473,1.059376728,0.871620905,0.6,1,41,1681,30.65,-5.371428571,2,2,0,1.1,0.369863014,40.80547945,7.455167693,"2010",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Pregnant",0.280732408983761,"FALSE",50
"3040",7.967145791,4.14313472639153,1.103847433,0.862548969,0.6,1,41,1681,30.33333333,5.34047619,2,2,0,1.1,0.369863014,40.84657534,7.468856947,"2010",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Pregnant",0.281712594912483,"FALSE",50
"3041",8.049281314,4.93180851355028,0.985187674,0.89139059,0.6,1,39,1521,30.58928571,24.09285714,2,2,0,1.1,0.369863014,40.89315068,7.550992471,"2010",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Pregnant",0.287593710413208,"FALSE",50
"3042",8.197125257,4.8716030854007,0.525925655,1.006173594,0.6,1,38,1444,32.4,-1.397619048,2,2,0,1.1,0.369863014,40.72328767,7.698836413,"2010",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Pregnant",0.298179718429078,"FALSE",50
"3043",8.780287474,4.01962101602616,1.297536709,2.136757551,0.7,1,32,1024,34.4137931,-0.88372093,2,0.915068493,0,1.11,0,39.98387097,8.281998631,"2011",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Lactating",0.339935638749158,"FALSE",50
"3044",9.11430527,5.05528993463669,-0.107385706,0.386386446,0.714285714,1,34,1156,31.05172414,-1.876190476,2,0.723287671,0,1.11,0,29.40199336,8.616016427,"2011",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Dry","Lactating",0.363852175295395,"FALSE",50
"3045",9.503080082,4.54457056385916,0.54775009,0.342288994,0.7,1,30,900,35.10714286,-60.721875,2,1.501369863,0,1.11,0.156164384,30.71267606,9.004791239,"2012",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Wet","Cycling",0.391689455556517,"FALSE",50
"3048",5.023956194,4.39998933504805,0.313639647,-0.068020434,0.5,2,28,784,27.96666667,0.807142857,2,1.262295082,0,1.11,1,28.42076503,4.524298426,"2016",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,"Dry","Cycling",0.0709726211682287,"FALSE",51
"3049",5.106091718,4.59834696063997,0.238715656,-0.195053749,0.5,2,29,841,30.73333333,-1.366666667,2,1.426229508,0,1.11,1,28.52185792,4.606433949,"2016",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,"Dry","Cycling",0.0768537367405567,"FALSE",51
"3050",5.374401095,4.57316338985301,-0.182308168,0.049151288,0.476190476,2,31,961,32.87931034,-4.546511628,2,1.628415301,0,1.11,1,29.57650273,4.874743326,"2017",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,"Wet","Cycling",0.0960653808432513,"FALSE",51
